"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"112228","Sirius Video DE","","0.00","0.00","2025-03-04","amber","exposurelevel2","0","no","no","0","0","0","0","30","Telco's & Services","Education Training & Recruitment|Entertainment Downloads|Internet Service Provider|Lead Gen","Education, Training & Recruitment","null","DE","SIRIUS ist die Online-Musikschule die es jedem ermöglicht, Musikunterricht flexibel und individuell zu gestalten. Ob Klavier, Gitarre oder Gesang –  wir finden den optimalen Lehrer für jeden.","https://ui.awin.com/images/upload/merchant/profile/112228.png","https://www.sirius.video/"
"101391","Pawlies DE","0.0676819","100.00","0.00","2025-02-28","amber","exposurelevel1","59.7347","yes","no","0","0","0","0","30","Retail & Shopping","Pets & Pet Care","Pets & Pet Care","60","DE","Nur das Beste für dein Haustier - mit Pawlie's. Natürliche Pflege und Nahrungsergänzung für Hunde und Katzen. Höchste Qualität, geprüfte Rezepturen – Made in Germany.","https://ui.awin.com/images/upload/merchant/profile/101391.png","https://pawlies.de/"
"108996","Triebenbacher Home DE","0.00825968","12.50","0.00","2025-02-27","green","none","29.6333","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","49","DE","Mettalbau-Produkte von TriebenbacherVom klassischen Schmiedeeisen über Glasbau und Edelstahlbauteile bis hin zu einem in sich rundum geschlossenen Torkomponentensystem. Es ist für jede Anwendung eine Lösung vorhanden.","https://ui.awin.com/images/upload/merchant/profile/108996.png","https://www.triebenbacher-home.de/"
"102693","Gartenmoebel.de","6.02176","87.80","2.86","2025-03-05","amber","exposurelevel2","66.4866","yes","no","0","0","0","0","60","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","Furniture & Soft Furnishings","66","DE","Als Teil der Team-MB Gruppe betreiben wir mit Gartenmoebel.de einen der renommiertesten Onlineshops für Garten- und Outdoorinventar in Deutschland. Unser umfangreiches Sortiment umfasst exklusive Eigenmarken sowie Topseller bekannter Qualitätsmarken.","https://ui.awin.com/images/upload/merchant/profile/102693.png","https://www.gartenmoebel.de/"
"108992","SOMMER DE","0.181811","40.38","0.01","2025-02-27","amber","exposurelevel1","51.0228","no","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","56","DE","Die SOMMER Antriebs- und Funktechnik GmbH ist einer der führenden Hersteller von hochwertigen Garagentorantrieben, Drehtorantrieben, Schiebetorantrieben, Rollladenantrieben und Markisenantrieben sowie Funktechnik und intelligenten Smart-Home-Lösungen.","https://ui.awin.com/images/upload/merchant/profile/108992.png","https://shop.sommer.eu/"
"83177","SKINVITY DE","0.299401","100.00","0.13","2025-03-10","amber","exposurelevel6","0","no","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","DE","At SKINVITY, we select the best technology for female well-being. Products tested by women for women.","https://ui.awin.com/images/upload/merchant/profile/83177.png","https://skinvity.com/de/"
"120980","NMN Bio","","0.00","0.00","2025-11-26","amber","exposurelevel2","","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","null","GB","NMN Bio is a UK-based longevity brand offering premium NMN and NAD⁺ supplements scientifically formulated to support healthy aging and cellular vitality. Affiliates earn 10% commission and benefit from a 365-day cookie for long-term earnings.","https://ui.awin.com/images/upload/merchant/profile/120980.png","https://nmnbio.co.uk/"
"104581","TUI Cruises – Mein Schiff Int.","","0.00","0.00","2025-02-10","amber","exposurelevel2","0","yes","no","0","0","0","0","30","Travel","Cruises/Ferries","Cruises/Ferries","null","DE","Mein Schiff offers its guests contemporary feel-good cruises and provides affiliates with a partner program featuring attractive earning opportunities. This program is intended for publishers in the Netherlands.","https://ui.awin.com/images/upload/merchant/profile/104581.png","https://www.meinschiff.com/en/feel-home"
"104851","Enter DE","0.254453","33.33","0.64","2025-02-26","amber","exposurelevel6","25.3181","no","no","0","0","0","0","30","Telco's & Services","Lead Gen","Lead Gen","null","DE","Bei Enter unterstützen wir Millionen von Menschen dabei, ihre Energiekosten zu senken und den energetischen Zustand ihrer Häuser zu verbessern.","https://ui.awin.com/images/upload/merchant/profile/104851.png","https://www.enter.de/"
"109766","Bears with Benefits DE","13.895","45.28","1.12","2025-01-21","amber","exposurelevel2","69.8196","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","53","DE","Als Bears with Benefits glauben wir, dass jede Frau ihre eigene, individuelle Schönheit besitzt. Und die möchten wir weder verändern noch übermalen, sondern mit unseren hochkonzentrierten Beautyvitamin-Komplexen zum Strahlen bringen.","https://ui.awin.com/images/upload/merchant/profile/109766.png","https://www.bears-with-benefits.com"
"107908","Foto Leistenschneider DE","4.42047","78.62","0.07","2024-12-20","green","none","39.8073","yes","no","0","0","0","0","30","Retail & Shopping","Photography","Photography","149","DE","Foto Leistenschneider – Ihr Partner für alles rund um die Fotografie. Tauchen Sie ein in unsere umfassende Auswahl hochwertiger Kameras, Objektive und Zubehör für Fotografie-Enthusiasten und Profis.","https://ui.awin.com/images/upload/merchant/profile/107908.png","https://www.foto-leistenschneider.de/"
"103469","Infowerk DE","5.60917","87.50","0.10","2024-12-20","green","none","58.9938","yes","no","0","0","0","0","60","Retail & Shopping","Photos & Print Services","Photos & Print Services","59","DE","Infowerk.com bietet ein riesiges Portfolio an individualisierbaren Produkten - von klassischen Druckprodukten, über Textilprodukte bis zu Werbetechnik-Produkten, sowie einen einfach zu bedienenden Online-Editor mit professionellem Funktionsumfang.","https://ui.awin.com/images/upload/merchant/profile/103469.png","https://infowerk.com/de"
"111528","Clasen Organic Foods DE","2.99164","92.50","0.18","2025-02-04","amber","exposurelevel4","83.3013","yes","no","0","0","0","0","30","Retail & Shopping","FMCG","FMCG","39","DE","Premium Genuss aus Tradition – Drei Marken, eine Leidenschaft für Genuss.","https://ui.awin.com/images/upload/merchant/profile/111528.png","https://www.clasen-organic-foods.com/"
"85281","Loesdau DE","9.63719","92.21","0.40","2024-11-08","amber","exposurelevel2","62.5054","yes","no","0","0","0","0","30","Retail & Shopping","Pets & Pet Care|Sports Equipment|Sportswear","Sports Equipment","86","DE","Loesdau – Vielfalt im Pferdesport! Bei Loesdau treffen Reitsport-, Hunde- und Outdoorfreunde auf ein riesiges Sortiment und bekommen garantiert, was sie für sich, ihr Tier und ihren Sport brauchen.","https://ui.awin.com/images/upload/merchant/profile/85281.png","https://www.loesdau.de/"
"102983","Duschbrocken DE","9.10465","70.20","0.07","2024-11-06","green","none","68.7021","yes","no","0","0","0","0","30","Retail & Shopping|Telco's & Services","FMCG|Green (Eco friendly)|Software Downloads","Software Downloads","39","DE","Duschbrocken ist die Revolution für dein Badezimmer. Wir stellen plastikfreie Produkte für deine Routine im Badezimmer her.  Von festem Shampoo, über Deo bis hin zur Zahnpasta. Mit uns macht Nachhaltigkeit Spaß.","https://ui.awin.com/images/upload/merchant/profile/102983.png","https://duschbrocken.de/"
"101909","Fahrradteile Shop DE","0.498547","95.61","0.01","2024-11-07","amber","exposurelevel5","43.5221","yes","no","0","0","0","0","30","Retail & Shopping","Sports Equipment","Sports Equipment","111","DE","Bei Fahrrad-teile.shop erhalten unsere Kunden über 35 000 Produkte rund ums Fahrrad: Fahrradteile, Fahrradzubehör, Bekleidung und mehr. Darüberhinaus führen wir auch Artikel für Outdoor- und Funsportarten.","https://ui.awin.com/images/upload/merchant/profile/101909.png","https://fahrrad-teile.shop/"
"102015","Reisebank DE","4.16771","90.29","0.28","2024-11-06","green","none","59.4923","no","no","0","0","0","0","30","Finance & Insurance","Savings & Investments","Savings & Investments","71","DE","Die Reisebank AG ist ein führender Anbieter von Finanzdienstleistungen rund um Bargeld und Edelmetalle, spezialisiert auf den An- und Verkauf von Währungen sowie den sicheren Transfer von Bargeld weltweit.","https://ui.awin.com/images/upload/merchant/profile/102015.png","https://www.reisebank.de/"
"99657","Flaschenpost Gin DE","1.66127","80.00","0.01","2024-11-18","green","none","61.6627","no","no","0","0","0","0","30","Retail & Shopping","Wine Spirits & Tobacco","Wine, Spirits & Tobacco","46","DE","Flaschenpost Gin ist der Premium Gin mit Message. Die Handmade Gins zeichnen sich durch außergewöhnliche Geschmacksrichtungen, Farbwechsel, Glitzer und kreative Sprüche auf dem Etikett aus – das ideale Geschenk zu jedem Anlass.","https://ui.awin.com/images/upload/merchant/profile/99657.png","https://flaschenpostgin.de/"
"9315","Onlineprinters DE","27.144","96.41","0.30","2018-01-09","amber","exposurelevel2","92.7481","no","no","1","10","0","0","30","Retail & Shopping","Office Supplies|Photos & Print Services","Photos & Print Services","46","DE","Starten Sie in erfolgreiche Affiliate-Zeiten mit dem Partnerprogramm von onlineprinters.de. Profitieren Sie von unserer Markenbekanntheit, freuen Sie sich auf hohe Warenkorb-Summen und erwerben Sie bis zu 10% Provision bei niedrigen Stornoquoten!","https://ui.awin.com/images/upload/merchant/profile/9315.png","https://www.onlineprinters.de/"
"30799","Osiander DE","6.01665","86.28","0.17","2022-09-05","amber","exposurelevel2","63.524","yes","no","0","0","0","0","30","Retail & Shopping","Books & Subscriptions","Books & Subscriptions","111","DE","Osiander ist einer der größten Onlineshops für Medien aller Art und hat eine riesige Auswahl. Das breite literarische Sortiment reicht von Belletristik, Kinder - und Jugendbücher und Sachbüchern und vieles mehr.","https://ui.awin.com/images/upload/merchant/profile/30799.png","https://www.osiander.de/"
"9127","Mein Schiff","0.14058","83.39","0.18","2017-11-29","amber","exposurelevel2","37.6859","yes","no","2","2","0","0","30","Travel","Cruises/Ferries","Cruises/Ferries","297","DE","Mein Schiff bietet seinen Gästen zeitgemäße Wohlfühlkreuzfahrten und den Affiliates ein Partnerprogramm mit attraktiven Verdienstmöglichkeiten an.","https://ui.awin.com/images/upload/merchant/profile/9127.png","https://www.meinschiff.com"
"7634","Etsy DACH","6.85665","98.91","0.11","2017-09-01","green","none","68.7101","yes","yes","0","5","0","0","30","Retail & Shopping","Department Stores|DIY|Furniture & Soft Furnishings|Gifts & Flowers|Home & Garden","Department Stores","68","DE","Etsy ist der weltweit führende Online-Marktplatz für Handgefertigtes und Vintage-Artikel direkt von Künstlern, Designern und Handwerkern. Etsy bietet Käufern eine transparente und persönliche Einkaufserfahrung und Kreativen eine globale Plattform.","https://ui.awin.com/images/upload/merchant/profile/7634.png","https://www.etsy.com/de"
"105923","Trivago DE","21.7734","97.30","0.13","2024-10-24","amber","exposurelevel2","88.4629","yes","no","0","0","0","0","30","Travel","Hotels & Accommodation","Hotels & Accommodation","53","DE","trivago’s hotel search allows users to compare hotel prices in just a few clicks from hundreds of booking sites for more than 5.0 million hotels and other types of accommodation in over 190 countries.","https://ui.awin.com/images/upload/merchant/profile/105923.png","https://www.trivago.de/"
"102421","Megabad DE","8.20515","96.92","0.94","2024-10-28","amber","exposurelevel2","51.9143","yes","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","101","DE","MEGABAD ist der Profi fürs Bad und heute einer der größten Anbieter für Sanitärbedarf in Europa. MEGABAD führt eine riesige Auswahl an Artikeln für Bad, Küche und Heizung. Bei uns finden Sie Marken-Qualität, auf die Sie sich wirklich verlassen können!","https://ui.awin.com/images/upload/merchant/profile/102421.png","https://www.megabad.com/"
"87323","VON JUNGFELD DE","9.75981","100.00","0.48","2024-10-23","amber","exposurelevel6","64.1411","no","no","0","0","0","0","30","Retail & Shopping","Clothing Accessories","Clothing Accessories","67","DE","VON JUNGFELD präsentiert seit 2013 eine moderne und vielfältige Auswahl an Socken. Das Produktsortiment umfasst neben Classics, Icon Socken mit Motiven aber auch moderne Tennis Socken. ","https://ui.awin.com/images/upload/merchant/profile/87323.png","https://jungfeld.com/"
"22158","Matten Welt DE","11.8056","76.19","0.77","2021-01-28","green","none","80.3626","yes","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","Home & Garden","39","DE","Matten-welt.com – Jetzt Neu, moderne Fussmatten in jeder Wunschgröße. Ab sofort können Sie in unserem neuen Fussmatten Online Shop (Shopify) topmoderne und hochwertige Fussmatten bequem von Zuhause aus bestellen. Matten-welt.com verbindet zeitgemäße Fussm","https://ui.awin.com/images/upload/merchant/profile/22158.png","https://matten-welt.com/"
"84317","Parfumdreams DE","14.9802","95.82","1.25","2024-07-18","green","none","57.9102","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","120","DE","Willkommen bei Parfumdreams. Hier findest du hochwertige Pflegeprodukte von exklusiven Marken, Düfte sowie Make-up und alles rund um das Thema Schönheit. Inspirierende Inhalte und die neuesten Trends aus der Beauty-Branche.","https://ui.awin.com/images/upload/merchant/profile/84317.png","https://www.parfumdreams.de/"
"86925","Casio DE","1.36991","99.66","0.12","2024-07-29","amber","exposurelevel4","74.2292","yes","no","0","0","0","0","30","Retail & Shopping","Clothing Accessories|Electronic Accessories|Music & DVD","Clothing Accessories","75","DE","Casio Uhren sind seit jeher die perfekte Kombination aus Eleganz, Retro-Stil und Qualität – gleich ob rund, eckig, klassisch oder sportlich. Entdecke die trendige Vielfalt, die seit 1974 direkt aus dem Herzen Japans Geschichte schreibt.","https://ui.awin.com/images/upload/merchant/profile/86925.png","https://www.casio.com/de/"
"87567","Survival Tacgear AT","3.39191","82.18","0.15","2024-08-14","amber","exposurelevel1","59.7226","yes","no","0","0","0","0","30","Retail & Shopping","Sports Equipment|Sportswear","Sportswear","60","DE","Survival-Tacgear (STG Shop) bietet hochqualitative Bekleidung (Jacken und Hosen), Equipment, Produkte und Ausrüstung für Aktivitäten im Bereich Survival, Outdoor, Militär, Polizei, Bushcraft sowie für Natur und Wildnis Liebhaber zum kaufen an.","https://ui.awin.com/images/upload/merchant/profile/87567.png","https://www.survival-tacgear.de/"
"85793","Dress for Less DE","0.926353","68.60","0.06","2024-07-09","amber","exposurelevel2","31.8012","yes","no","0","0","0","0","30","Retail & Shopping","Clothing","Clothing","164","DE","Willkommen bei dress-for-less - Deutschlands und Europas führendem Online Designer Outlet.Bei dress-for-less finden Sie exklusive Marken von weltweit führenden Designern in höchster Qualität.Top Designer- und Markenmode zu günstigen Preisen!","https://ui.awin.com/images/upload/merchant/profile/85793.png","https://www.dress-for-less.de/"
"81329","VLUV DE","9.64901","95.51","0.75","2024-07-15","amber","exposurelevel5","76.0385","yes","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings|Sports Equipment","Furniture & Soft Furnishings","44","DE","VLUV - komfortable Sitzmöbel in minimalistischem Design für ergonomisches Sitzen im Büro oder Zuhause. Nach strengen Qualitäts- Umwelt und Sozialstandards hergestellt, sowie Gewinner des German Design Awards 2024 sowie des German Brand Awards 2017.","https://ui.awin.com/images/upload/merchant/profile/81329.png","https://vluv.de/"
"78156","Luckyhemp DE","4.65504","94.15","0.80","2024-06-11","amber","exposurelevel5","65.7672","yes","no","0","0","0","0","30","Retail & Shopping","Pharmaceuticals","Pharmaceuticals","60","DE","Als LuckyHemp.de Partner profitieren Sie besonders:Attraktive ProvisionenCookie Laufzeit 60 TageDurchschnittlicher Warenkorbwert: ca. 70 EURGeringe StornoquoteÜber 200 Werbemittel – gerne auch individuelle WerbemittelDirekter, persönlicher Ansprech","https://ui.awin.com/images/upload/merchant/profile/78156.png","https://luckyhemp.de"
"116251","Mf58.de Metzgerei Freyberger DE","0.5654","86.79","0.03","2025-05-22","amber","exposurelevel1","68.9582","yes","no","0","0","0","0","30","Retail & Shopping","FMCG|Home & Garden","Home & Garden","44","DE","Hervorragendes Fleisch offenbart sich neben Herkunft und Veredlung in der passenden Zubereitung.","https://ui.awin.com/images/upload/merchant/profile/116251.png","https://www.mf58.de/"
"122768","Bagsmart DE","","0.00","0.00","2025-12-29","amber","exposurelevel2","","no","no","0","0","0","0","30","Retail & Shopping","Clothing Accessories","Clothing Accessories","null","DE","Bagsmart is a beloved luggage and bag brand among global travelers and urban commuters. We are dedicated to seamlessly integrating intelligent design, exceptional functionality and modern aesthetics, delivering ideal solutions for every journey of modern","https://ui.awin.com/images/upload/merchant/profile/122768.png","https://de.bagsmart.com/"
"10748","AliExpress DE","14.2904","66.08","0.13","2018-10-10","amber","exposurelevel4","40.414","yes","no","0","13.5","40","40","30","Retail & Shopping","Department Stores","Department Stores","132","DE","In Asia, Aliexpress is the undesputed nr. 1 destination for online shoppers. The average conversion in China is a staggering 20%! The good news is that this great Chinese global player is looking to conquer Europe with the affiliate program at Awin.","https://ui.awin.com/images/upload/merchant/profile/10748.png","https://s.click.aliexpress.com/e/bhRso5LK"
"122498","Factorial DE","","0.00","0.00","2025-12-29","amber","exposurelevel2","","no","no","0","0","0","0","30","Telco's & Services","Business Services (B2B)","Business Services (B2B)","null","DE","Die HR Software, die sich an Ihre Bedürfnisse anpasst","https://ui.awin.com/images/upload/merchant/profile/122498.png","https://factorialhr.de/"
"122144","Bonjour Drink DE","","0.00","0.00","2025-12-01","amber","exposurelevel2","","no","no","0","0","0","0","30","Retail & Shopping","FMCG|Health & Beauty","FMCG","null","DE","Bonjour erfindet die Kaffeepause neu. Ein natürliches Getränk auf Basis von Pilzextrakten - vegan und komplett frei von Zucker, Laktose, Gluten und anderen Zusatzstoffen. Es bietet zahlreiche Benefits für den Körper.","https://ui.awin.com/images/upload/merchant/profile/122144.png","https://de.bonjourdrink.co/"
"21356","TRANQUILLO DE","5.06138","90.89","0.26","2021-01-11","amber","exposurelevel5","64.6544","no","no","0","0","0","0","30","Retail & Shopping","Clothing|Clothing Accessories|Furniture & Soft Furnishings|Womenswear","Womenswear","71","DE","Tranquillo ist ein Unternehmen, welches nachhaltige Mode & Lifestyle-Produkte herstellt und verkauft. Seit mehr als 10 Jahren sind wir mit unserer Arbeit erfolgreich und begeistern Menschen auf der ganzen Welt mit unseren bunten & einzigartigen Artikeln.","https://ui.awin.com/images/upload/merchant/profile/21356.png","https://www.tranquillo-shop.de/"
"7624","LOOKFANTASTIC DACH","3.66045","97.46","0.26","2017-10-17","green","none","66.8763","yes","yes","0","2","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","52","DE","lookfantastic.com ist einer der weltweit erfolgreichsten Online-Händler für hochwertige Haar- und Beauty-Produkte.","https://ui.awin.com/images/upload/merchant/profile/7624.png","https://www.lookfantastic.de"
"11524","PARSHIP.de","5.53591","23.48","1.13","2020-06-04","amber","exposurelevel2","52.2124","no","no","35","35","0","4","60","Telco's & Services","Dating","Dating","59","DE","Parship - die Online Partnervermittlung","https://ui.awin.com/images/upload/merchant/profile/11524.png","https://www.parship.de"
"11601","H-Hotels.com","1.6897","69.85","0.28","2019-02-06","amber","exposurelevel4","45.148","yes","no","5","5","0","0","30","Travel","Hotels & Accommodation","Hotels & Accommodation","139","DE","H-Hotels.com unterhält Hotels der eigenen Marken H4 Hotels, H2 Hotels, Hyperion Hotels, H.ostels und H+ Hotels im Portfolio. Verdienen Sie 7% Provision im Affiliate-Programm von H-Hotels.com.","https://ui.awin.com/images/upload/merchant/profile/11601.png","https://www.h-hotels.com"
"11657","cyberport DE","2.2487","79.46","0.38","2018-01-30","amber","exposurelevel2","50.0422","yes","yes","1.5","1.5","0","0","30","Retail & Shopping","Electronic Superstore","Electronic Superstore","74","DE","Cyberport gehört zu den erfolgreichsten Versandhändlern von Computertechnik und digitaler Unterhaltungselektronik in Deutschland. Profitiere von zahlreichen Aktionen für Publisher und Endkunden. Jetzt Partner werden.","https://ui.awin.com/images/upload/merchant/profile/11657.png","https://www.cyberport.de"
